date,brand,product,device,gender,query
2025-07-01,HYUNDAI,아반떼 N,mobile,male,44.46341
2025-08-01,HYUNDAI,아반떼 N,mobile,male,50.87817
2025-09-01,HYUNDAI,아반떼 N,mobile,male,43.21938
2025-10-01,HYUNDAI,아반떼 N,mobile,male,42.34276
2023-01-01,HYUNDAI,아반떼 N,pc,female,31.59053
2023-02-01,HYUNDAI,아반떼 N,pc,female,23.3902
2023-03-01,HYUNDAI,아반떼 N,pc,female,38.91029
2023-04-01,HYUNDAI,아반떼 N,pc,female,42.54265
2023-05-01,HYUNDAI,아반떼 N,pc,female,41.93725
2023-06-01,HYUNDAI,아반떼 N,pc,female,43.47826
2023-07-01,HYUNDAI,아반떼 N,pc,female,60.64942
2023-08-01,HYUNDAI,아반떼 N,pc,female,52.0088
2023-09-01,HYUNDAI,아반떼 N,pc,female,36.76389
2023-10-01,HYUNDAI,아반떼 N,pc,female,100
2023-11-01,HYUNDAI,아반떼 N,pc,female,52.83434
2023-12-01,HYUNDAI,아반떼 N,pc,female,35.27793
2024-01-01,HYUNDAI,아반떼 N,pc,female,35.99339
2024-02-01,HYUNDAI,아반떼 N,pc,female,36.54375
2024-03-01,HYUNDAI,아반떼 N,pc,female,45.95487
2024-04-01,HYUNDAI,아반떼 N,pc,female,37.64446
2024-05-01,HYUNDAI,아반떼 N,pc,female,39.29554
2024-06-01,HYUNDAI,아반떼 N,pc,female,39.57072
2024-07-01,HYUNDAI,아반떼 N,pc,female,40.83654
2024-08-01,HYUNDAI,아반떼 N,pc,female,38.41496
2024-09-01,HYUNDAI,아반떼 N,pc,female,34.50742
2024-10-01,HYUNDAI,아반떼 N,pc,female,37.31425
2024-11-01,HYUNDAI,아반떼 N,pc,female,31.59053
2024-12-01,HYUNDAI,아반떼 N,pc,female,30.04953
2025-01-01,HYUNDAI,아반떼 N,pc,female,36.26857
2025-02-01,HYUNDAI,아반떼 N,pc,female,29.77435
2025-03-01,HYUNDAI,아반떼 N,pc,female,30.26967
2025-04-01,HYUNDAI,아반떼 N,pc,female,35.82828
2025-05-01,HYUNDAI,아반떼 N,pc,female,29.99449
2025-06-01,HYUNDAI,아반떼 N,pc,female,30.48981
2025-07-01,HYUNDAI,아반떼 N,pc,female,32.41607
2025-08-01,HYUNDAI,아반떼 N,pc,female,37.03907
2025-09-01,HYUNDAI,아반떼 N,pc,female,31.92074
2025-10-01,HYUNDAI,아반떼 N,pc,female,25.31645
2023-01-01,HYUNDAI,아반떼 N,mobile,female,45.57042
2023-02-01,HYUNDAI,아반떼 N,mobile,female,40.04673
2023-03-01,HYUNDAI,아반떼 N,mobile,female,42.78733
2023-04-01,HYUNDAI,아반떼 N,mobile,female,47.07881
2023-05-01,HYUNDAI,아반떼 N,mobile,female,52.87869
2023-06-01,HYUNDAI,아반떼 N,mobile,female,46.60611
2023-07-01,HYUNDAI,아반떼 N,mobile,female,62.61419
2023-08-01,HYUNDAI,아반떼 N,mobile,female,53.98874
2023-09-01,HYUNDAI,아반떼 N,mobile,female,46.47864
2023-10-01,HYUNDAI,아반떼 N,mobile,female,100
2023-11-01,HYUNDAI,아반떼 N,mobile,female,52.06607
2023-12-01,HYUNDAI,아반떼 N,mobile,female,53.60101
2024-01-01,HYUNDAI,아반떼 N,mobile,female,43.92925
2024-02-01,HYUNDAI,아반떼 N,mobile,female,47.46122
2024-03-01,HYUNDAI,아반떼 N,mobile,female,50.20713
2024-04-01,HYUNDAI,아반떼 N,mobile,female,44.57722
2024-05-01,HYUNDAI,아반떼 N,mobile,female,44.82154
2024-06-01,HYUNDAI,아반떼 N,mobile,female,47.53027
2024-07-01,HYUNDAI,아반떼 N,mobile,female,47.91268
2024-08-01,HYUNDAI,아반떼 N,mobile,female,52.1776
2024-09-01,HYUNDAI,아반떼 N,mobile,female,47.49309
2024-10-01,HYUNDAI,아반떼 N,mobile,female,49.90439
2024-11-01,HYUNDAI,아반떼 N,mobile,female,40.0308
2024-12-01,HYUNDAI,아반떼 N,mobile,female,40.70533
2025-01-01,HYUNDAI,아반떼 N,mobile,female,48.78372
2025-02-01,HYUNDAI,아반떼 N,mobile,female,39.37221
2025-03-01,HYUNDAI,아반떼 N,mobile,female,44.56129
2025-04-01,HYUNDAI,아반떼 N,mobile,female,48.25791
2025-05-01,HYUNDAI,아반떼 N,mobile,female,48.31102
2025-06-01,HYUNDAI,아반떼 N,mobile,female,48.78372
2025-07-01,HYUNDAI,아반떼 N,mobile,female,47.22222
2025-08-01,HYUNDAI,아반떼 N,mobile,female,60.256
2025-09-01,HYUNDAI,아반떼 N,mobile,female,43.63713
2025-10-01,HYUNDAI,아반떼 N,mobile,female,45.40046
2023-01-01,HYUNDAI,아이오닉 5 N,pc,male,4.48706
2023-02-01,HYUNDAI,아이오닉 5 N,pc,male,4.14393
2023-03-01,HYUNDAI,아이오닉 5 N,pc,male,5.44606
2023-04-01,HYUNDAI,아이오닉 5 N,pc,male,6.43146
2023-05-01,HYUNDAI,아이오닉 5 N,pc,male,9.62519
2023-06-01,HYUNDAI,아이오닉 5 N,pc,male,13.29403
2023-07-01,HYUNDAI,아이오닉 5 N,pc,male,100
2023-08-01,HYUNDAI,아이오닉 5 N,pc,male,28.69083
2023-09-01,HYUNDAI,아이오닉 5 N,pc,male,87.04029
2023-10-01,HYUNDAI,아이오닉 5 N,pc,male,57.56642
2023-11-01,HYUNDAI,아이오닉 5 N,pc,male,37.71775
2023-12-01,HYUNDAI,아이오닉 5 N,pc,male,39.67094
2024-01-01,HYUNDAI,아이오닉 5 N,pc,male,30.38887
2024-02-01,HYUNDAI,아이오닉 5 N,pc,male,25.34752
2024-03-01,HYUNDAI,아이오닉 5 N,pc,male,31.77019
2024-04-01,HYUNDAI,아이오닉 5 N,pc,male,32.22769
2024-05-01,HYUNDAI,아이오닉 5 N,pc,male,35.33345
2024-06-01,HYUNDAI,아이오닉 5 N,pc,male,52.70103
2024-07-01,HYUNDAI,아이오닉 5 N,pc,male,59.29966
2024-08-01,HYUNDAI,아이오닉 5 N,pc,male,47.61569
2024-09-01,HYUNDAI,아이오닉 5 N,pc,male,44.58032
2024-10-01,HYUNDAI,아이오닉 5 N,pc,male,36.40682
2024-11-01,HYUNDAI,아이오닉 5 N,pc,male,27.55586
2024-12-01,HYUNDAI,아이오닉 5 N,pc,male,28.27731
2025-01-01,HYUNDAI,아이오닉 5 N,pc,male,30.03695
2025-02-01,HYUNDAI,아이오닉 5 N,pc,male,33.45064
2025-03-01,HYUNDAI,아이오닉 5 N,pc,male,26.73763
2025-04-01,HYUNDAI,아이오닉 5 N,pc,male,27.41509
2025-05-01,HYUNDAI,아이오닉 5 N,pc,male,21.52032
2025-06-01,HYUNDAI,아이오닉 5 N,pc,male,24.89882
2025-07-01,HYUNDAI,아이오닉 5 N,pc,male,33.84655
2025-08-01,HYUNDAI,아이오닉 5 N,pc,male,24.57328
2025-09-01,HYUNDAI,아이오닉 5 N,pc,male,20.91325
2025-10-01,HYUNDAI,아이오닉 5 N,pc,male,19.86626
2023-01-01,HYUNDAI,아이오닉 5 N,mobile,male,4.02854
2023-02-01,HYUNDAI,아이오닉 5 N,mobile,male,5.00837
2023-03-01,HYUNDAI,아이오닉 5 N,mobile,male,4.58013
2023-04-01,HYUNDAI,아이오닉 5 N,mobile,male,5.67098
2023-05-01,HYUNDAI,아이오닉 5 N,mobile,male,8.83249
2023-06-01,HYUNDAI,아이오닉 5 N,mobile,male,11.53053
2023-07-01,HYUNDAI,아이오닉 5 N,mobile,male,100
2023-08-01,HYUNDAI,아이오닉 5 N,mobile,male,48.08353
2023-09-01,HYUNDAI,아이오닉 5 N,mobile,male,93.32804
2023-10-01,HYUNDAI,아이오닉 5 N,mobile,male,76.78033
2023-11-01,HYUNDAI,아이오닉 5 N,mobile,male,52.88747
2023-12-01,HYUNDAI,아이오닉 5 N,mobile,male,50.98246
2024-01-01,HYUNDAI,아이오닉 5 N,mobile,male,32.97206
2024-02-01,HYUNDAI,아이오닉 5 N,mobile,male,27.91259
2024-03-01,HYUNDAI,아이오닉 5 N,mobile,male,41.35166
2024-04-01,HYUNDAI,아이오닉 5 N,mobile,male,38.67301
2024-05-01,HYUNDAI,아이오닉 5 N,mobile,male,43.22142
2024-06-01,HYUNDAI,아이오닉 5 N,mobile,male,57.15745
2024-07-01,HYUNDAI,아이오닉 5 N,mobile,male,69.84932
2024-08-01,HYUNDAI,아이오닉 5 N,mobile,male,55.02335
2024-09-01,HYUNDAI,아이오닉 5 N,mobile,male,65.54233
2024-10-01,HYUNDAI,아이오닉 5 N,mobile,male,49.78235
2024-11-01,HYUNDAI,아이오닉 5 N,mobile,male,35.95206
2024-12-01,HYUNDAI,아이오닉 5 N,mobile,male,40.719
2025-01-01,HYUNDAI,아이오닉 5 N,mobile,male,43.90518
2025-02-01,HYUNDAI,아이오닉 5 N,mobile,male,47.58657
2025-03-01,HYUNDAI,아이오닉 5 N,mobile,male,38.90386
2025-04-01,HYUNDAI,아이오닉 5 N,mobile,male,41.39747
2025-05-01,HYUNDAI,아이오닉 5 N,mobile,male,32.8117
2025-06-01,HYUNDAI,아이오닉 5 N,mobile,male,36.75566
2025-07-01,HYUNDAI,아이오닉 5 N,mobile,male,47.85091
2025-08-01,HYUNDAI,아이오닉 5 N,mobile,male,38.91796
2025-09-01,HYUNDAI,아이오닉 5 N,mobile,male,33.64173
2025-10-01,HYUNDAI,아이오닉 5 N,mobile,male,31.69089
2023-01-01,HYUNDAI,아이오닉 5 N,pc,female,5.47945
2023-02-01,HYUNDAI,아이오닉 5 N,pc,female,4.74183
2023-03-01,HYUNDAI,아이오닉 5 N,pc,female,3.68809
2023-04-01,HYUNDAI,아이오닉 5 N,pc,female,6.74394
2023-05-01,HYUNDAI,아이오닉 5 N,pc,female,8.1138
2023-06-01,HYUNDAI,아이오닉 5 N,pc,female,11.16965
2023-07-01,HYUNDAI,아이오닉 5 N,pc,female,100
2023-08-01,HYUNDAI,아이오닉 5 N,pc,female,30.24236
2023-09-01,HYUNDAI,아이오닉 5 N,pc,female,89.04109
2023-10-01,HYUNDAI,아이오닉 5 N,pc,female,51.00105
2023-11-01,HYUNDAI,아이오닉 5 N,pc,female,39.51527
2023-12-01,HYUNDAI,아이오닉 5 N,pc,female,30.76923
2024-01-01,HYUNDAI,아이오닉 5 N,pc,female,25.81664
2024-02-01,HYUNDAI,아이오닉 5 N,pc,female,19.81032
2024-03-01,HYUNDAI,아이오닉 5 N,pc,female,32.03371
2024-04-01,HYUNDAI,아이오닉 5 N,pc,female,29.29399
2024-05-01,HYUNDAI,아이오닉 5 N,pc,female,29.82086
2024-06-01,HYUNDAI,아이오닉 5 N,pc,female,42.14963
2024-07-01,HYUNDAI,아이오닉 5 N,pc,female,47.20758
2024-08-01,HYUNDAI,아이오닉 5 N,pc,female,35.51106
2024-09-01,HYUNDAI,아이오닉 5 N,pc,female,39.51527
2024-10-01,HYUNDAI,아이오닉 5 N,pc,female,30.4531
2024-11-01,HYUNDAI,아이오닉 5 N,pc,female,19.28345
2024-12-01,HYUNDAI,아이오닉 5 N,pc,female,22.86617
2025-01-01,HYUNDAI,아이오닉 5 N,pc,female,25.1844
2025-02-01,HYUNDAI,아이오닉 5 N,pc,female,28.34562
2025-03-01,HYUNDAI,아이오닉 5 N,pc,female,27.18651
2025-04-01,HYUNDAI,아이오닉 5 N,pc,female,23.28767
2025-05-01,HYUNDAI,아이오닉 5 N,pc,female,24.44678
2025-06-01,HYUNDAI,아이오닉 5 N,pc,female,22.97154
2025-07-01,HYUNDAI,아이오닉 5 N,pc,female,33.2982
2025-08-01,HYUNDAI,아이오닉 5 N,pc,female,24.55216
2025-09-01,HYUNDAI,아이오닉 5 N,pc,female,25.71127
2025-10-01,HYUNDAI,아이오닉 5 N,pc,female,23.49841
2023-01-01,HYUNDAI,아이오닉 5 N,mobile,female,4.79321
2023-02-01,HYUNDAI,아이오닉 5 N,mobile,female,4.13573
2023-03-01,HYUNDAI,아이오닉 5 N,mobile,female,3.54188
2023-04-01,HYUNDAI,아이오닉 5 N,mobile,female,4.98409
2023-05-01,HYUNDAI,아이오닉 5 N,mobile,female,7.4019
2023-06-01,HYUNDAI,아이오닉 5 N,mobile,female,10.18027
2023-07-01,HYUNDAI,아이오닉 5 N,mobile,female,100
2023-08-01,HYUNDAI,아이오닉 5 N,mobile,female,50.88016
2023-09-01,HYUNDAI,아이오닉 5 N,mobile,female,81.23011
2023-10-01,HYUNDAI,아이오닉 5 N,mobile,female,65.53552
2023-11-01,HYUNDAI,아이오닉 5 N,mobile,female,48.03817
2023-12-01,HYUNDAI,아이오닉 5 N,mobile,female,39.93637
2024-01-01,HYUNDAI,아이오닉 5 N,mobile,female,30.15906
2024-02-01,HYUNDAI,아이오닉 5 N,mobile,female,27.76246
2024-03-01,HYUNDAI,아이오닉 5 N,mobile,female,36.60657
2024-04-01,HYUNDAI,아이오닉 5 N,mobile,female,31.02863
2024-05-01,HYUNDAI,아이오닉 5 N,mobile,female,35.2492
2024-06-01,HYUNDAI,아이오닉 5 N,mobile,female,46.193
2024-07-01,HYUNDAI,아이오닉 5 N,mobile,female,57.07317
2024-08-01,HYUNDAI,아이오닉 5 N,mobile,female,49.39554
2024-09-01,HYUNDAI,아이오닉 5 N,mobile,female,55.99151
2024-10-01,HYUNDAI,아이오닉 5 N,mobile,female,47.84729
2024-11-01,HYUNDAI,아이오닉 5 N,mobile,female,35.12195
2024-12-01,HYUNDAI,아이오닉 5 N,mobile,female,37.66702
2025-01-01,HYUNDAI,아이오닉 5 N,mobile,female,39.85153
2025-02-01,HYUNDAI,아이오닉 5 N,mobile,female,42.65111
2025-03-01,HYUNDAI,아이오닉 5 N,mobile,female,39.83032
2025-04-01,HYUNDAI,아이오닉 5 N,mobile,female,38.64262
2025-05-01,HYUNDAI,아이오닉 5 N,mobile,female,38.3457
2025-06-01,HYUNDAI,아이오닉 5 N,mobile,female,38.60021
2025-07-01,HYUNDAI,아이오닉 5 N,mobile,female,49.92576
2025-08-01,HYUNDAI,아이오닉 5 N,mobile,female,45.15376
2025-09-01,HYUNDAI,아이오닉 5 N,mobile,female,35.41887
2025-10-01,HYUNDAI,아이오닉 5 N,mobile,female,39.3001
2023-01-01,KIA,쏘렌토,pc,male,35.43259
2023-02-01,KIA,쏘렌토,pc,male,33.3295
2023-03-01,KIA,쏘렌토,pc,male,38.62659
2023-04-01,KIA,쏘렌토,pc,male,35.49493
2023-05-01,KIA,쏘렌토,pc,male,37.6341
2023-06-01,KIA,쏘렌토,pc,male,38.4002
2023-07-01,KIA,쏘렌토,pc,male,72.43347
2023-08-01,KIA,쏘렌토,pc,male,100
2023-09-01,KIA,쏘렌토,pc,male,52.50664
2023-10-01,KIA,쏘렌토,pc,male,47.52124
2023-11-01,KIA,쏘렌토,pc,male,45.1163
2023-12-01,KIA,쏘렌토,pc,male,40.41963
2024-01-01,KIA,쏘렌토,pc,male,41.09714
2024-02-01,KIA,쏘렌토,pc,male,35.26198
2024-03-01,KIA,쏘렌토,pc,male,36.78762
2024-04-01,KIA,쏘렌토,pc,male,35.43095
2024-05-01,KIA,쏘렌토,pc,male,36.5924
2024-06-01,KIA,쏘렌토,pc,male,36.45132
2024-07-01,KIA,쏘렌토,pc,male,44.04343
2024-08-01,KIA,쏘렌토,pc,male,50.0246
2024-09-01,KIA,쏘렌토,pc,male,38.10656
2024-10-01,KIA,쏘렌토,pc,male,35.6196
2024-11-01,KIA,쏘렌토,pc,male,33.52308
2024-12-01,KIA,쏘렌토,pc,male,31.94986
2025-01-01,KIA,쏘렌토,pc,male,34.55001
2025-02-01,KIA,쏘렌토,pc,male,35.83286
2025-03-01,KIA,쏘렌토,pc,male,32.65198
2025-04-01,KIA,쏘렌토,pc,male,29.19879
2025-05-01,KIA,쏘렌토,pc,male,28.79359
2025-06-01,KIA,쏘렌토,pc,male,28.35722
2025-07-01,KIA,쏘렌토,pc,male,37.5406
2025-08-01,KIA,쏘렌토,pc,male,35.82794
2025-09-01,KIA,쏘렌토,pc,male,33.22123
2025-10-01,KIA,쏘렌토,pc,male,34.61563
2023-01-01,KIA,쏘렌토,mobile,male,46.5677
2023-02-01,KIA,쏘렌토,mobile,male,43.20288
2023-03-01,KIA,쏘렌토,mobile,male,48.07949
2023-04-01,KIA,쏘렌토,mobile,male,46.2696
2023-05-01,KIA,쏘렌토,mobile,male,49.63719
2023-06-01,KIA,쏘렌토,mobile,male,47.96114
2023-07-01,KIA,쏘렌토,mobile,male,72.09007
2023-08-01,KIA,쏘렌토,mobile,male,100
2023-09-01,KIA,쏘렌토,mobile,male,66.61532
2023-10-01,KIA,쏘렌토,mobile,male,58.08519
2023-11-01,KIA,쏘렌토,mobile,male,49.10957
2023-12-01,KIA,쏘렌토,mobile,male,47.71973
2024-01-01,KIA,쏘렌토,mobile,male,48.29242
2024-02-01,KIA,쏘렌토,mobile,male,48.34275
2024-03-01,KIA,쏘렌토,mobile,male,48.02004
2024-04-01,KIA,쏘렌토,mobile,male,43.38401
2024-05-01,KIA,쏘렌토,mobile,male,46.59618
2024-06-01,KIA,쏘렌토,mobile,male,46.20711
2024-07-01,KIA,쏘렌토,mobile,male,48.75035
2024-08-01,KIA,쏘렌토,mobile,male,58.20797
2024-09-01,KIA,쏘렌토,mobile,male,50.76792
2024-10-01,KIA,쏘렌토,mobile,male,43.9025
2024-11-01,KIA,쏘렌토,mobile,male,44.42846
2024-12-01,KIA,쏘렌토,mobile,male,45.11868
2025-01-01,KIA,쏘렌토,mobile,male,50.88489
2025-02-01,KIA,쏘렌토,mobile,male,47.2004
2025-03-01,KIA,쏘렌토,mobile,male,46.09981
2025-04-01,KIA,쏘렌토,mobile,male,39.70643
2025-05-01,KIA,쏘렌토,mobile,male,42.09704
2025-06-01,KIA,쏘렌토,mobile,male,41.35649
2025-07-01,KIA,쏘렌토,mobile,male,47.78084
2025-08-01,KIA,쏘렌토,mobile,male,47.98796
2025-09-01,KIA,쏘렌토,mobile,male,42.01214
2025-10-01,KIA,쏘렌토,mobile,male,49.83491
2023-01-01,KIA,쏘렌토,pc,female,37.9719
2023-02-01,KIA,쏘렌토,pc,female,35.54287
2023-03-01,KIA,쏘렌토,pc,female,42.09833
2023-04-01,KIA,쏘렌토,pc,female,38.74743
2023-05-01,KIA,쏘렌토,pc,female,42.73485
2023-06-01,KIA,쏘렌토,pc,female,46.21744
2023-07-01,KIA,쏘렌토,pc,female,73.06848
2023-08-01,KIA,쏘렌토,pc,female,100
2023-09-01,KIA,쏘렌토,pc,female,58.50892
2023-10-01,KIA,쏘렌토,pc,female,52.71436
2023-11-01,KIA,쏘렌토,pc,female,52.01931
2023-12-01,KIA,쏘렌토,pc,female,43.247
2024-01-01,KIA,쏘렌토,pc,female,47.54901
2024-02-01,KIA,쏘렌토,pc,female,39.41322
2024-03-01,KIA,쏘렌토,pc,female,44.37371
2024-04-01,KIA,쏘렌토,pc,female,43.80304
2024-05-01,KIA,쏘렌토,pc,female,44.20544
2024-06-01,KIA,쏘렌토,pc,female,44.09569
2024-07-01,KIA,쏘렌토,pc,female,51.58033
2024-08-01,KIA,쏘렌토,pc,female,55.19461
2024-09-01,KIA,쏘렌토,pc,female,43.53233
2024-10-01,KIA,쏘렌토,pc,female,43.98595
2024-11-01,KIA,쏘렌토,pc,female,41.65935
2024-12-01,KIA,쏘렌토,pc,female,36.90371
2025-01-01,KIA,쏘렌토,pc,female,38.27919
2025-02-01,KIA,쏘렌토,pc,female,40.22534
2025-03-01,KIA,쏘렌토,pc,female,39.64735
2025-04-01,KIA,쏘렌토,pc,female,38.7328
2025-05-01,KIA,쏘렌토,pc,female,37.68656
2025-06-01,KIA,쏘렌토,pc,female,37.47439
2025-07-01,KIA,쏘렌토,pc,female,47.41732
2025-08-01,KIA,쏘렌토,pc,female,46.76616
2025-09-01,KIA,쏘렌토,pc,female,45.73456
2025-10-01,KIA,쏘렌토,pc,female,41.52033
2023-01-01,KIA,쏘렌토,mobile,female,53.18195
2023-02-01,KIA,쏘렌토,mobile,female,48.13943
2023-03-01,KIA,쏘렌토,mobile,female,51.82889
2023-04-01,KIA,쏘렌토,mobile,female,51.703
2023-05-01,KIA,쏘렌토,mobile,female,56.59351
2023-06-01,KIA,쏘렌토,mobile,female,55.81286
2023-07-01,KIA,쏘렌토,mobile,female,74.05586
2023-08-01,KIA,쏘렌토,mobile,female,100
2023-09-01,KIA,쏘렌토,mobile,female,73.63308
2023-10-01,KIA,쏘렌토,mobile,female,64.01912
2023-11-01,KIA,쏘렌토,mobile,female,53.65778
2023-12-01,KIA,쏘렌토,mobile,female,52.49077
2024-01-01,KIA,쏘렌토,mobile,female,54.63794
2024-02-01,KIA,쏘렌토,mobile,female,55.50092
2024-03-01,KIA,쏘렌토,mobile,female,55.71231
2024-04-01,KIA,쏘렌토,mobile,female,50.9469
2024-05-01,KIA,쏘렌토,mobile,female,54.48513
2024-06-01,KIA,쏘렌토,mobile,female,55.80415
2024-07-01,KIA,쏘렌토,mobile,female,58.37489
2024-08-01,KIA,쏘렌토,mobile,female,65.48857
2024-09-01,KIA,쏘렌토,mobile,female,59.31863
2024-10-01,KIA,쏘렌토,mobile,female,51.81543
2024-11-01,KIA,쏘렌토,mobile,female,49.75535
2024-12-01,KIA,쏘렌토,mobile,female,49.86065
2025-01-01,KIA,쏘렌토,mobile,female,58.79451
2025-02-01,KIA,쏘렌토,mobile,female,53.96972
2025-03-01,KIA,쏘렌토,mobile,female,53.94438
2025-04-01,KIA,쏘렌토,mobile,female,47.86866
2025-05-01,KIA,쏘렌토,mobile,female,52.43218
2025-06-01,KIA,쏘렌토,mobile,female,51.32376
2025-07-01,KIA,쏘렌토,mobile,female,56.49929
2025-08-01,KIA,쏘렌토,mobile,female,60.66061
2025-09-01,KIA,쏘렌토,mobile,female,49.99604
2025-10-01,KIA,쏘렌토,mobile,female,57.46362
2023-01-01,KIA,카니발,pc,male,42.74989
2023-02-01,KIA,카니발,pc,male,39.3486
2023-03-01,KIA,카니발,pc,male,45.32003
2023-04-01,KIA,카니발,pc,male,42.23659
2023-05-01,KIA,카니발,pc,male,45.2086
2023-06-01,KIA,카니발,pc,male,47.63809
2023-07-01,KIA,카니발,pc,male,50.68135
2023-08-01,KIA,카니발,pc,male,58.19267
2023-09-01,KIA,카니발,pc,male,43.634
2023-10-01,KIA,카니발,pc,male,64.00701
2023-11-01,KIA,카니발,pc,male,100
2023-12-01,KIA,카니발,pc,male,54.34568
2024-01-01,KIA,카니발,pc,male,54.64891
2024-02-01,KIA,카니발,pc,male,43.48787
2024-03-01,KIA,카니발,pc,male,42.46492
2024-04-01,KIA,카니발,pc,male,39.31389
2024-05-01,KIA,카니발,pc,male,39.62808
2024-06-01,KIA,카니발,pc,male,36.35649
2024-07-01,KIA,카니발,pc,male,42.45944
2024-08-01,KIA,카니발,pc,male,42.93255
2024-09-01,KIA,카니발,pc,male,35.89434
2024-10-01,KIA,카니발,pc,male,40.51585
2024-11-01,KIA,카니발,pc,male,32.94607
2024-12-01,KIA,카니발,pc,male,33.60368
2025-01-01,KIA,카니발,pc,male,32.39259
2025-02-01,KIA,카니발,pc,male,35.24952
2025-03-01,KIA,카니발,pc,male,31.41166
2025-04-01,KIA,카니발,pc,male,29.70919
2025-05-01,KIA,카니발,pc,male,28.90727
2025-06-01,KIA,카니발,pc,male,25.4384
2025-07-01,KIA,카니발,pc,male,32.58073
2025-08-01,KIA,카니발,pc,male,38.3969
2025-09-01,KIA,카니발,pc,male,30.81068
2025-10-01,KIA,카니발,pc,male,28.27707
2023-01-01,KIA,카니발,mobile,male,57.36986
2023-02-01,KIA,카니발,mobile,male,50.15151
2023-03-01,KIA,카니발,mobile,male,55.69522
2023-04-01,KIA,카니발,mobile,male,55.53345
2023-05-01,KIA,카니발,mobile,male,61.43423
2023-06-01,KIA,카니발,mobile,male,60.36565
2023-07-01,KIA,카니발,mobile,male,62.06372
2023-08-01,KIA,카니발,mobile,male,70.8086
2023-09-01,KIA,카니발,mobile,male,65.23072
2023-10-01,KIA,카니발,mobile,male,74.96834
2023-11-01,KIA,카니발,mobile,male,100
2023-12-01,KIA,카니발,mobile,male,68.73199
2024-01-01,KIA,카니발,mobile,male,61.8196
2024-02-01,KIA,카니발,mobile,male,54.82096
2024-03-01,KIA,카니발,mobile,male,53.41908
2024-04-01,KIA,카니발,mobile,male,47.16093
2024-05-01,KIA,카니발,mobile,male,51.27802
2024-06-01,KIA,카니발,mobile,male,48.38346
2024-07-01,KIA,카니발,mobile,male,49.8117
2024-08-01,KIA,카니발,mobile,male,55.3476
2024-09-01,KIA,카니발,mobile,male,51.514
2024-10-01,KIA,카니발,mobile,male,50.6788
2024-11-01,KIA,카니발,mobile,male,41.65432
2024-12-01,KIA,카니발,mobile,male,41.83887
2025-01-01,KIA,카니발,mobile,male,46.57798
2025-02-01,KIA,카니발,mobile,male,41.98306
2025-03-01,KIA,카니발,mobile,male,40.27686
2025-04-01,KIA,카니발,mobile,male,35.16409
2025-05-01,KIA,카니발,mobile,male,39.87943
2025-06-01,KIA,카니발,mobile,male,38.77961
2025-07-01,KIA,카니발,mobile,male,40.85199
2025-08-01,KIA,카니발,mobile,male,47.08379
2025-09-01,KIA,카니발,mobile,male,36.92498
2025-10-01,KIA,카니발,mobile,male,39.72808
2023-01-01,KIA,카니발,pc,female,50.78276
2023-02-01,KIA,카니발,pc,female,48.96142
2023-03-01,KIA,카니발,pc,female,57.46444
2023-04-01,KIA,카니발,pc,female,54.6608
2023-05-01,KIA,카니발,pc,female,57.52583
2023-06-01,KIA,카니발,pc,female,64.41215
2023-07-01,KIA,카니발,pc,female,65.65026
2023-08-01,KIA,카니발,pc,female,71.61567
2023-09-01,KIA,카니발,pc,female,56.45144
2023-10-01,KIA,카니발,pc,female,71.32917
2023-11-01,KIA,카니발,pc,female,100
2023-12-01,KIA,카니발,pc,female,62.42709
2024-01-01,KIA,카니발,pc,female,67.67625
2024-02-01,KIA,카니발,pc,female,53.88314
2024-03-01,KIA,카니발,pc,female,55.03939
2024-04-01,KIA,카니발,pc,female,53.34083
2024-05-01,KIA,카니발,pc,female,54.3129
2024-06-01,KIA,카니발,pc,female,51.77529
2024-07-01,KIA,카니발,pc,female,60.00204
2024-08-01,KIA,카니발,pc,female,59.1016
2024-09-01,KIA,카니발,pc,female,49.8107
2024-10-01,KIA,카니발,pc,female,55.66356
2024-11-01,KIA,카니발,pc,female,46.06569
2024-12-01,KIA,카니발,pc,female,43.44622
2025-01-01,KIA,카니발,pc,female,40.95978
2025-02-01,KIA,카니발,pc,female,45.6564
2025-03-01,KIA,카니발,pc,female,42.14673
2025-04-01,KIA,카니발,pc,female,45.75872
2025-05-01,KIA,카니발,pc,female,41.16443
2025-06-01,KIA,카니발,pc,female,38.72915
2025-07-01,KIA,카니발,pc,female,48.67492
2025-08-01,KIA,카니발,pc,female,52.15389
2025-09-01,KIA,카니발,pc,female,47.20147
2025-10-01,KIA,카니발,pc,female,39.83423
2023-01-01,KIA,카니발,mobile,female,78.34763
2023-02-01,KIA,카니발,mobile,female,68.84451
2023-03-01,KIA,카니발,mobile,female,71.37951
2023-04-01,KIA,카니발,mobile,female,73.40126
2023-05-01,KIA,카니발,mobile,female,78.16031
2023-06-01,KIA,카니발,mobile,female,78.12035
2023-07-01,KIA,카니발,mobile,female,79.49399
2023-08-01,KIA,카니발,mobile,female,92.13276
2023-09-01,KIA,카니발,mobile,female,85.39816
2023-10-01,KIA,카니발,mobile,female,86.50207
2023-11-01,KIA,카니발,mobile,female,100
2023-12-01,KIA,카니발,mobile,female,82.45357
2024-01-01,KIA,카니발,mobile,female,81.41335
2024-02-01,KIA,카니발,mobile,female,75.42926
2024-03-01,KIA,카니발,mobile,female,70.14448
